d/d 3671-144-7:	Documents and Settings	2004-08-19 23:04:05 (UTC)	2004-08-27 15:08:05 (UTC)	2004-08-19 23:04:05 (UTC)	2004-08-19 16:59:01 (UTC)	56	0	0
++++++ r/r 11533-128-1:	[16]	2004-08-20 21:25:01 (UTC)	2004-08-20 21:25:01 (UTC)	2004-08-20 21:25:01 (UTC)	2004-08-20 21:25:01 (UTC)	0	0	0
++++++ r/r 11535-128-1:	[17]	2004-08-20 21:25:04 (UTC)	2004-08-20 21:25:04 (UTC)	2004-08-20 21:25:04 (UTC)	2004-08-20 21:25:04 (UTC)	0	0	0
++++++ r/r 11538-128-1:	[18]	2004-08-20 21:25:27 (UTC)	2004-08-20 21:25:27 (UTC)	2004-08-20 21:25:27 (UTC)	2004-08-20 21:25:27 (UTC)	0	0	0
++++++ r/r 11541-128-1:	[19]	2004-08-20 21:26:11 (UTC)	2004-08-20 21:26:11 (UTC)	2004-08-20 21:26:11 (UTC)	2004-08-20 21:26:11 (UTC)	0	0	0
++++++ r/r 11481-128-1:	[1]	2004-08-20 21:22:17 (UTC)	2004-08-20 21:22:17 (UTC)	2004-08-20 21:22:17 (UTC)	2004-08-20 21:22:17 (UTC)	0	0	0
++++++ r/r 11543-128-1:	[20]	2004-08-20 21:26:14 (UTC)	2004-08-20 21:26:14 (UTC)	2004-08-20 21:26:14 (UTC)	2004-08-20 21:26:14 (UTC)	0	0	0
++++++ r/r 11545-128-1:	[21]	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	0	0	0
++++++ r/r 11547-128-1:	[22]	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	0	0	0
++++++ r/r 11549-128-1:	[23]	2004-08-20 21:26:41 (UTC)	2004-08-20 21:26:41 (UTC)	2004-08-20 21:26:41 (UTC)	2004-08-20 21:26:41 (UTC)	0	0	0
++++++ r/r 11551-128-1:	[24]	2004-08-20 21:26:48 (UTC)	2004-08-20 21:26:48 (UTC)	2004-08-20 21:26:48 (UTC)	2004-08-20 21:26:48 (UTC)	0	0	0
++++++ r/r 11553-128-1:	[25]	2004-08-20 21:26:54 (UTC)	2004-08-20 21:26:54 (UTC)	2004-08-20 21:26:54 (UTC)	2004-08-20 21:26:54 (UTC)	0	0	0
++++++ r/r 11555-128-1:	[26]	2004-08-20 21:26:59 (UTC)	2004-08-20 21:26:59 (UTC)	2004-08-20 21:26:59 (UTC)	2004-08-20 21:26:59 (UTC)	0	0	0
++++++ r/r 11502-128-1:	[2]	2004-08-20 21:22:26 (UTC)	2004-08-20 21:22:26 (UTC)	2004-08-20 21:22:26 (UTC)	2004-08-20 21:22:26 (UTC)	0	0	0
++++++ r/r 11504-128-1:	[3]	2004-08-20 21:22:43 (UTC)	2004-08-20 21:22:43 (UTC)	2004-08-20 21:22:43 (UTC)	2004-08-20 21:22:43 (UTC)	0	0	0
++++++ r/r 11507-128-1:	[4]	2004-08-20 21:23:08 (UTC)	2004-08-20 21:23:08 (UTC)	2004-08-20 21:23:08 (UTC)	2004-08-20 21:23:08 (UTC)	0	0	0
++++++ r/r 11509-128-1:	[5]	2004-08-20 21:23:20 (UTC)	2004-08-20 21:23:20 (UTC)	2004-08-20 21:23:20 (UTC)	2004-08-20 21:23:20 (UTC)	0	0	0
++++++ r/r 11511-128-1:	[6]	2004-08-20 21:23:23 (UTC)	2004-08-20 21:23:23 (UTC)	2004-08-20 21:23:23 (UTC)	2004-08-20 21:23:23 (UTC)	0	0	0
++++++ r/r 11513-128-1:	[7]	2004-08-20 21:23:26 (UTC)	2004-08-20 21:23:26 (UTC)	2004-08-20 21:23:26 (UTC)	2004-08-20 21:23:26 (UTC)	0	0	0
++++++ r/r 11515-128-1:	[8]	2004-08-20 21:23:27 (UTC)	2004-08-20 21:23:27 (UTC)	2004-08-20 21:23:27 (UTC)	2004-08-20 21:23:27 (UTC)	0	0	0
++++++ r/r 11518-128-1:	[9]	2004-08-20 21:23:55 (UTC)	2004-08-20 21:23:55 (UTC)	2004-08-20 21:23:55 (UTC)	2004-08-20 21:23:55 (UTC)	0	0	0
++++++ r/r 11526-128-1:	wbk74.tmp	2004-08-20 21:24:48 (UTC)	2004-08-20 21:24:48 (UTC)	2004-08-20 21:24:48 (UTC)	2004-08-20 21:24:48 (UTC)	275	0	0
++++++ r/r 11528-128-3:	wbk76.tmp	2004-08-20 21:24:50 (UTC)	2004-08-20 21:24:50 (UTC)	2004-08-20 21:24:50 (UTC)	2004-08-20 21:24:50 (UTC)	1017	0	0
++++++ r/r 11530-128-3:	wbk78.tmp	2004-08-20 21:24:53 (UTC)	2004-08-20 21:24:53 (UTC)	2004-08-20 21:24:53 (UTC)	2004-08-20 21:24:53 (UTC)	1370	0	0
++++++ r/r 11532-128-3:	wbk7A.tmp	2004-08-20 21:25:01 (UTC)	2004-08-20 21:25:01 (UTC)	2004-08-20 21:25:01 (UTC)	2004-08-20 21:25:01 (UTC)	20912	0	0
++++++ r/r 11534-128-1:	wbk7C.tmp	2004-08-20 21:25:04 (UTC)	2004-08-20 21:25:04 (UTC)	2004-08-20 21:25:04 (UTC)	2004-08-20 21:25:04 (UTC)	0	0	0
++++++ r/r 11537-128-3:	wbk7F.tmp	2004-08-20 21:25:27 (UTC)	2004-08-20 21:25:27 (UTC)	2004-08-20 21:25:27 (UTC)	2004-08-20 21:25:27 (UTC)	990	0	0
++++++ r/r 11540-128-1:	wbk82.tmp	2004-08-20 21:26:11 (UTC)	2004-08-20 21:26:11 (UTC)	2004-08-20 21:26:11 (UTC)	2004-08-20 21:26:11 (UTC)	36	0	0
++++++ r/r 11542-128-1:	wbk84.tmp	2004-08-20 21:26:14 (UTC)	2004-08-20 21:26:14 (UTC)	2004-08-20 21:26:14 (UTC)	2004-08-20 21:26:14 (UTC)	406	0	0
++++++ r/r 11544-128-3:	wbk86.tmp	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	907	0	0
++++++ r/r 11546-128-3:	wbk88.tmp	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	2004-08-20 21:26:15 (UTC)	944	0	0
++++++ r/r 11552-128-1:	wbk8E.tmp	2004-08-20 21:26:54 (UTC)	2004-08-20 21:26:54 (UTC)	2004-08-20 21:26:54 (UTC)	2004-08-20 21:26:54 (UTC)	404	0	0
++++++ r/r 11554-128-3:	wbk90.tmp	2004-08-20 21:26:59 (UTC)	2004-08-20 21:26:59 (UTC)	2004-08-20 21:26:59 (UTC)	2004-08-20 21:26:59 (UTC)	866	0	0
++++++ r/r 12275-128-4:	homepage_new[1].css	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	3282	0	0
++++++ r/r 11298-128-1:	home[1].gif	2004-08-20 15:46:03 (UTC)	2004-08-20 15:46:03 (UTC)	2004-08-20 15:46:03 (UTC)	2004-08-20 15:46:03 (UTC)	481	0	0
++++++ r/r 10990-128-4:	home[1].js	2004-08-20 15:26:43 (UTC)	2004-08-27 15:32:51 (UTC)	2004-08-20 15:26:43 (UTC)	2004-08-20 15:26:43 (UTC)	1544	0	0
++++++ r/r 11399-128-1:	icon_premium[1].gif	2004-08-20 19:05:25 (UTC)	2004-08-20 19:05:25 (UTC)	2004-08-20 19:05:25 (UTC)	2004-08-20 19:05:25 (UTC)	74	0	0
++++++ r/r 11674-128-4:	internetend[1].htm	2004-08-25 15:51:31 (UTC)	2004-08-25 15:51:31 (UTC)	2004-08-25 15:51:31 (UTC)	2004-08-25 15:51:30 (UTC)	15551	0	0
++++++ r/r 11648-128-4:	j[2].ad	2004-08-25 15:50:11 (UTC)	2004-08-25 15:50:11 (UTC)	2004-08-25 15:50:11 (UTC)	2004-08-25 15:50:11 (UTC)	1522	0	0
++++++ r/r 11679-128-4:	j[3].ad	2004-08-25 15:50:59 (UTC)	2004-08-25 15:50:59 (UTC)	2004-08-25 15:50:59 (UTC)	2004-08-25 15:50:58 (UTC)	1692	0	0
++++++ r/r 12256-128-4:	KNE!WVQE~D1WBBXC,CD8YN[1].jpg	2004-08-27 15:32:53 (UTC)	2004-08-27 15:32:53 (UTC)	2004-08-27 15:32:53 (UTC)	2004-08-27 15:32:53 (UTC)	2392	0	0
++++++ r/r 11969-128-1:	menu[1].jpg	2004-08-27 15:09:50 (UTC)	2004-08-27 15:09:50 (UTC)	2004-08-27 15:09:50 (UTC)	2004-08-27 15:09:50 (UTC)	593	0	0
++++++ r/r 11617-128-4:	mgnew[1].gif	2004-08-25 15:27:44 (UTC)	2004-08-25 15:27:44 (UTC)	2004-08-25 15:27:44 (UTC)	2004-08-25 15:27:44 (UTC)	952	0	0
++++++ r/r 11695-128-4:	mn_logo[1].gif	2004-08-25 15:51:33 (UTC)	2004-08-25 15:51:33 (UTC)	2004-08-25 15:51:33 (UTC)	2004-08-25 15:51:33 (UTC)	1871	0	0
++++++ r/r 11677-128-4:	mosnews[1].css	2004-08-25 15:51:32 (UTC)	2004-08-25 15:51:32 (UTC)	2004-08-25 15:51:32 (UTC)	2004-08-25 15:51:32 (UTC)	6168	0	0
++++++ r/r 11708-128-4:	mosnews_small[1].gif	2004-08-25 15:51:38 (UTC)	2004-08-25 15:51:38 (UTC)	2004-08-25 15:51:38 (UTC)	2004-08-25 15:51:38 (UTC)	1588	0	0
++++++ r/r 11590-128-1:	my16[1].gif	2004-08-25 15:26:08 (UTC)	2004-08-25 15:26:08 (UTC)	2004-08-25 15:26:08 (UTC)	2004-08-25 15:26:08 (UTC)	417	0	0
++++++ r/r 11802-128-4:	nav_first[1].gif	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	1033	0	0
++++++ r/r 11807-128-4:	nav_next[1].gif	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	1514	0	0
++++++ r/r 11958-128-4:	netstumbler[1].htm	2004-08-27 15:09:47 (UTC)	2004-08-27 15:09:47 (UTC)	2004-08-27 15:09:47 (UTC)	2004-08-27 15:09:46 (UTC)	12009	0	0
++++++ r/r 11961-128-1:	nsstylemedium[1].css	2004-08-27 15:09:48 (UTC)	2004-08-27 15:09:59 (UTC)	2004-08-27 15:09:48 (UTC)	2004-08-27 15:09:48 (UTC)	248	0	0
++++++ r/r 9992-128-4:	ads[1]	2004-08-27 15:17:01 (UTC)	2004-08-27 15:17:01 (UTC)	2004-08-27 15:17:01 (UTC)	2004-08-27 15:17:01 (UTC)	1736	0	0
++++++ r/r 11989-128-5:	ads[1].htm	2004-08-27 15:10:50 (UTC)	2004-08-27 15:10:50 (UTC)	2004-08-27 15:10:50 (UTC)	2004-08-27 15:10:50 (UTC)	6946	0	0
++++++ r/r 9993-128-5:	ads[2].htm	2004-08-27 15:17:01 (UTC)	2004-08-27 15:17:01 (UTC)	2004-08-27 15:17:01 (UTC)	2004-08-27 15:17:01 (UTC)	6833	0	0
++++++ r/r 11834-128-4:	allofmp3[1].gif	2004-08-25 16:13:00 (UTC)	2004-08-25 16:13:00 (UTC)	2004-08-25 16:13:00 (UTC)	2004-08-25 16:13:00 (UTC)	1727	0	0
++++++ r/r 11841-128-4:	arrowLTR[1].gif	2004-08-25 16:13:03 (UTC)	2004-08-25 16:13:03 (UTC)	2004-08-25 16:13:03 (UTC)	2004-08-25 16:13:03 (UTC)	821	0	0
++++++ r/r 11017-128-4:	ATGTL`WVG!4QYYC}R+,Y9U[1].jpg	2004-08-20 15:23:14 (UTC)	2004-08-20 21:27:32 (UTC)	2004-08-20 15:23:14 (UTC)	2004-08-20 15:23:14 (UTC)	2522	0	0
++++++ r/r 11574-128-4:	att_240[1].gif	2004-08-25 15:25:44 (UTC)	2004-08-25 15:25:44 (UTC)	2004-08-25 15:25:44 (UTC)	2004-08-25 15:25:44 (UTC)	5126	0	0
++++++ r/r 11360-128-1:	at_cnnmoney[1].gif	2004-08-20 19:05:21 (UTC)	2004-08-20 19:05:21 (UTC)	2004-08-20 19:05:21 (UTC)	2004-08-20 19:05:21 (UTC)	559	0	0
++++++ r/r 12279-128-1:	banners[1].htm	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	362	0	0
++++++ r/r 12280-128-1:	banners[2].htm	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	2004-08-27 15:44:34 (UTC)	354	0	0
++++++ r/r 12294-128-1:	banners[3].htm	2004-08-27 15:44:35 (UTC)	2004-08-27 15:44:35 (UTC)	2004-08-27 15:44:35 (UTC)	2004-08-27 15:44:35 (UTC)	303	0	0
++++++ r/r 11301-128-1:	plus[1].gif	2004-08-20 15:46:03 (UTC)	2004-08-20 15:46:03 (UTC)	2004-08-20 15:46:03 (UTC)	2004-08-20 15:46:03 (UTC)	247	0	0
++++++ r/r 11720-128-4:	police2[1].jpg	2004-08-25 15:54:04 (UTC)	2004-08-25 15:54:04 (UTC)	2004-08-25 15:54:04 (UTC)	2004-08-25 15:54:04 (UTC)	3386	0	0
++++++ r/r 11647-128-3:	CAOX6B0T.swf	2004-08-25 15:49:28 (UTC)	2004-08-25 15:49:28 (UTC)	2004-08-25 15:49:28 (UTC)	2004-08-25 15:49:27 (UTC)	11326	0	0
++++++ r/r 11822-128-4:	casino[1].gif	2004-08-25 16:12:55 (UTC)	2004-08-25 16:12:55 (UTC)	2004-08-25 16:12:55 (UTC)	2004-08-25 16:12:55 (UTC)	7812	0	0
++++++ r/r 11999-128-4:	curve[1].gif	2004-08-27 15:11:12 (UTC)	2004-08-27 15:11:12 (UTC)	2004-08-27 15:11:12 (UTC)	2004-08-27 15:11:12 (UTC)	904	0	0
+++++ d/d 8354-144-6:	PTV39NDQ	2004-08-27 15:18:01 (UTC)	2004-08-27 15:24:24 (UTC)	2004-08-27 15:18:01 (UTC)	2004-08-19 23:04:05 (UTC)	56	0	0
++++++ r/r 9990-128-4:	0000012657_000000000000000099446[1].swf	2004-08-27 15:16:56 (UTC)	2004-08-27 15:16:56 (UTC)	2004-08-27 15:16:56 (UTC)	2004-08-27 15:16:55 (UTC)	19541	0	0
++++++ r/r 11948-128-4:	0130259624.01.MZZZZZZZ[1].jpg	2004-08-27 15:09:21 (UTC)	2004-08-27 15:09:21 (UTC)	2004-08-27 15:09:21 (UTC)	2004-08-27 15:09:20 (UTC)	8097	0	0
++++++ r/r 11092-128-4:	01[1].gif	2004-08-20 15:31:53 (UTC)	2004-08-20 15:31:53 (UTC)	2004-08-20 15:31:53 (UTC)	2004-08-20 15:31:53 (UTC)	1026	0	0
++++++ r/r 11669-128-4:	040519_468x60_yahoo_menu_ad_c[1].swf	2004-08-25 15:50:14 (UTC)	2004-08-25 15:50:14 (UTC)	2004-08-25 15:50:14 (UTC)	2004-08-25 15:50:13 (UTC)	23690	0	0
++++++ r/r 11635-128-4:	040811_728x90_generic_survey_badw_sc[1].swf	2004-08-25 15:29:12 (UTC)	2004-08-25 15:29:12 (UTC)	2004-08-25 15:29:12 (UTC)	2004-08-25 15:29:10 (UTC)	31248	0	0
++++++ r/r 11158-128-4:	040820_300x100[1].swf	2004-08-20 15:34:14 (UTC)	2004-08-20 15:34:14 (UTC)	2004-08-20 15:34:14 (UTC)	2004-08-20 15:34:13 (UTC)	21596	0	0
++++++ r/r 11947-128-4:	0672324881.01._PE_PI_SCMZZZZZZZ_[1].jpg	2004-08-27 15:09:20 (UTC)	2004-08-27 15:09:20 (UTC)	2004-08-27 15:09:20 (UTC)	2004-08-27 15:09:20 (UTC)	7070	0	0
++++++ r/r 11715-128-4:	109[1].gif	2004-08-25 15:54:07 (UTC)	2004-08-25 15:54:07 (UTC)	2004-08-25 15:54:07 (UTC)	2004-08-25 15:54:06 (UTC)	10948	0	0
++++++ r/r 11133-128-1:	1dot[1].gif	2004-08-20 15:33:31 (UTC)	2004-08-20 15:33:31 (UTC)	2004-08-20 15:33:31 (UTC)	2004-08-20 15:33:31 (UTC)	44	0	0
++++++ r/r 11624-128-1:	1x1[1].gif	2004-08-25 15:27:45 (UTC)	2004-08-25 15:27:45 (UTC)	2004-08-25 15:27:45 (UTC)	2004-08-25 15:27:45 (UTC)	43	0	0
++++++ r/r 11075-128-4:	2600[1]	2004-08-20 15:31:25 (UTC)	2004-08-20 15:31:25 (UTC)	2004-08-20 15:31:25 (UTC)	2004-08-20 15:31:24 (UTC)	27112	0	0
++++++ r/r 11240-128-4:	61104_728_jsp_backupgames[1].gif	2004-08-20 15:38:27 (UTC)	2004-08-20 15:38:27 (UTC)	2004-08-20 15:38:27 (UTC)	2004-08-20 15:38:26 (UTC)	11135	0	0
++++++ r/r 11671-128-5:	adframe[1].htm	2004-08-25 15:50:13 (UTC)	2004-08-25 15:50:13 (UTC)	2004-08-25 15:50:13 (UTC)	2004-08-25 15:50:13 (UTC)	789	0	0
++++++ r/r 11629-128-4:	ads[1]	2004-08-25 15:29:13 (UTC)	2004-08-25 15:29:13 (UTC)	2004-08-25 15:29:13 (UTC)	2004-08-25 15:29:13 (UTC)	1730	0	0
++++++ r/r 11640-128-5:	ads[1].htm	2004-08-25 15:29:13 (UTC)	2004-08-25 15:29:13 (UTC)	2004-08-25 15:29:13 (UTC)	2004-08-25 15:29:13 (UTC)	7009	0	0
++++++ r/r 11988-128-4:	ads[2]	2004-08-27 15:10:50 (UTC)	2004-08-27 15:10:50 (UTC)	2004-08-27 15:10:50 (UTC)	2004-08-27 15:10:50 (UTC)	1699	0	0
++++++ r/r 11972-128-5:	ads[2].htm	2004-08-27 15:09:51 (UTC)	2004-08-27 15:09:51 (UTC)	2004-08-27 15:09:51 (UTC)	2004-08-27 15:09:51 (UTC)	6664	0	0
++++++ r/r 11992-128-5:	ads[3].htm	2004-08-27 15:10:55 (UTC)	2004-08-27 15:10:55 (UTC)	2004-08-27 15:10:55 (UTC)	2004-08-27 15:10:55 (UTC)	3930	0	0
++++++ r/r 11043-128-1:	bg_rpt[1].gif	2004-08-20 15:23:19 (UTC)	2004-08-27 15:32:53 (UTC)	2004-08-20 15:23:19 (UTC)	2004-08-20 15:23:19 (UTC)	95	0	0
++++++ r/r 11832-128-4:	hosting[1].gif	2004-08-25 16:12:59 (UTC)	2004-08-25 16:12:59 (UTC)	2004-08-25 16:12:59 (UTC)	2004-08-25 16:12:59 (UTC)	5392	0	0
++++++ r/r 11486-128-4:	hotd_sm[1].gif	2004-08-20 21:21:51 (UTC)	2004-08-20 21:21:51 (UTC)	2004-08-20 21:21:51 (UTC)	2004-08-20 21:21:50 (UTC)	1085	0	0
++++++ r/r 11398-128-1:	icon.external.links[1].gif	2004-08-20 19:05:25 (UTC)	2004-08-20 19:05:25 (UTC)	2004-08-20 19:05:25 (UTC)	2004-08-20 19:05:25 (UTC)	104	0	0
++++++ r/r 11309-128-4:	icon1[1].gif	2004-08-20 15:49:01 (UTC)	2004-08-20 15:49:01 (UTC)	2004-08-20 15:49:01 (UTC)	2004-08-20 15:49:01 (UTC)	1604	0	0
++++++ r/r 11588-128-1:	icon_xml2[1].gif	2004-08-25 15:26:07 (UTC)	2004-08-25 15:26:07 (UTC)	2004-08-25 15:26:07 (UTC)	2004-08-25 15:26:07 (UTC)	121	0	0
++++++ r/r 12297-128-4:	im_killer_e1[1].gif	2004-08-27 15:44:39 (UTC)	2004-08-27 15:44:39 (UTC)	2004-08-27 15:44:39 (UTC)	2004-08-27 15:44:38 (UTC)	33480	0	0
++++++ r/r 11241-128-1:	inbo1[1].gif	2004-08-20 15:38:26 (UTC)	2004-08-20 15:38:26 (UTC)	2004-08-20 15:38:26 (UTC)	2004-08-20 15:38:26 (UTC)	227	0	0
++++++ r/r 11020-128-4:	IS_p_frwl3mbl_309x60_0204[1].gif	2004-08-20 15:23:15 (UTC)	2004-08-20 19:28:28 (UTC)	2004-08-20 15:23:15 (UTC)	2004-08-20 15:23:14 (UTC)	4306	0	0
++++++ r/r 11636-128-1:	j[1].ad	2004-08-25 15:29:10 (UTC)	2004-08-25 15:29:10 (UTC)	2004-08-25 15:29:10 (UTC)	2004-08-25 15:29:10 (UTC)	185	0	0
++++++ r/r 11658-128-1:	j[2].ad	2004-08-25 15:49:41 (UTC)	2004-08-25 15:49:41 (UTC)	2004-08-25 15:49:41 (UTC)	2004-08-25 15:49:41 (UTC)	333	0	0
++++++ r/r 11195-128-4:	last[1]	2004-08-20 15:38:05 (UTC)	2004-08-20 15:38:05 (UTC)	2004-08-20 15:38:05 (UTC)	2004-08-20 15:38:05 (UTC)	3208	0	0
++++++ r/r 11063-128-1:	lbl_rpt[1].gif	2004-08-20 15:23:22 (UTC)	2004-08-27 15:16:54 (UTC)	2004-08-20 15:23:22 (UTC)	2004-08-20 15:23:22 (UTC)	95	0	0
++++++ r/r 11107-128-4:	lc2[1].gif	2004-08-20 15:32:12 (UTC)	2004-08-20 15:32:12 (UTC)	2004-08-20 15:32:12 (UTC)	2004-08-20 15:32:12 (UTC)	2666	0	0
++++++ r/r 11087-128-4:	liveradio_anim[1].gif	2004-08-20 15:31:30 (UTC)	2004-08-20 15:31:30 (UTC)	2004-08-20 15:31:30 (UTC)	2004-08-20 15:31:30 (UTC)	3391	0	0
++++++ r/r 11267-128-5:	login[1].htm	2004-08-20 15:38:55 (UTC)	2004-08-20 15:38:55 (UTC)	2004-08-20 15:38:55 (UTC)	2004-08-20 15:38:55 (UTC)	10961	0	0
++++++ r/r 11325-128-4:	logo[1].gif	2004-08-20 19:05:18 (UTC)	2004-08-20 19:05:18 (UTC)	2004-08-20 19:05:18 (UTC)	2004-08-20 19:05:18 (UTC)	3812	0	0
++++++ r/r 11394-128-1:	partner_time[1].gif	2004-08-20 19:05:24 (UTC)	2004-08-20 19:05:24 (UTC)	2004-08-20 19:05:24 (UTC)	2004-08-20 19:05:24 (UTC)	439	0	0
++++++ r/r 11211-128-4:	pbhp_84x28_blu_yahoomail[1].swf	2004-08-20 15:38:21 (UTC)	2004-08-20 15:38:39 (UTC)	2004-08-20 15:38:21 (UTC)	2004-08-20 15:38:21 (UTC)	5042	0	0
++++++ r/r 11244-128-1:	perc1[1].gif	2004-08-20 15:38:27 (UTC)	2004-08-20 15:38:27 (UTC)	2004-08-20 15:38:27 (UTC)	2004-08-20 15:38:27 (UTC)	146	0	0
++++++ r/r 11200-128-4:	pers[1].gif	2004-08-20 15:38:06 (UTC)	2004-08-20 15:38:06 (UTC)	2004-08-20 15:38:06 (UTC)	2004-08-20 15:38:06 (UTC)	894	0	0
++++++ r/r 11707-128-4:	picture1_s[1].jpg	2004-08-25 15:51:38 (UTC)	2004-08-25 15:51:38 (UTC)	2004-08-25 15:51:38 (UTC)	2004-08-25 15:51:38 (UTC)	3098	0	0
++++++ r/r 11714-128-4:	picture[1].jpg	2004-08-25 15:52:58 (UTC)	2004-08-25 15:52:58 (UTC)	2004-08-25 15:52:58 (UTC)	2004-08-25 15:52:57 (UTC)	21159	0	0
++++++ r/r 11701-128-4:	picture_s[1].jpg	2004-08-25 15:51:36 (UTC)	2004-08-25 15:51:36 (UTC)	2004-08-25 15:51:36 (UTC)	2004-08-25 15:51:36 (UTC)	2391	0	0
++++++ r/r 11711-128-4:	picture_s[2].jpg	2004-08-25 15:54:04 (UTC)	2004-08-25 15:54:04 (UTC)	2004-08-25 15:54:04 (UTC)	2004-08-25 15:54:04 (UTC)	2291	0	0
++++++ r/r 11639-128-1:	pixel[1].gif	2004-08-25 15:49:42 (UTC)	2004-08-25 15:49:42 (UTC)	2004-08-25 15:49:42 (UTC)	2004-08-25 15:49:42 (UTC)	43	0	0
++++++ r/r 12269-128-4:	please[1].gif	2004-08-27 15:43:19 (UTC)	2004-08-27 15:43:19 (UTC)	2004-08-27 15:43:19 (UTC)	2004-08-27 15:43:19 (UTC)	1432	0	0
++++++ r/r 11694-128-4:	policeman2[1].jpg	2004-08-25 15:51:33 (UTC)	2004-08-25 15:51:33 (UTC)	2004-08-25 15:51:33 (UTC)	2004-08-25 15:51:33 (UTC)	2676	0	0
++++++ r/- * 0:	powered_by_white_95x30[1].gif	0000-00-00 00:00:00 (UTC)	0000-00-00 00:00:00 (UTC)	0000-00-00 00:00:00 (UTC)	0000-00-00 00:00:00 (UTC)	0	0	0
++++++ r/r 11159-128-4:	powrdbyhp_blu_84x28_yahoo[1].gif	2004-08-20 15:34:13 (UTC)	2004-08-25 15:25:43 (UTC)	2004-08-20 15:34:13 (UTC)	2004-08-20 15:34:13 (UTC)	670	0	0
++++++ r/r 11345-128-1:	premium[1].gif	2004-08-20 19:05:19 (UTC)	2004-08-20 19:05:19 (UTC)	2004-08-20 19:05:19 (UTC)	2004-08-20 19:05:19 (UTC)	74	0	0
++++++ r/r 11263-128-1:	rc_wc3c5_ne_1[1].gif	2004-08-20 15:38:42 (UTC)	2004-08-20 15:38:42 (UTC)	2004-08-20 15:38:42 (UTC)	2004-08-20 15:38:42 (UTC)	167	0	0
++++++ r/r 11228-128-1:	rc_wg2w_nw_1[1].gif	2004-08-20 15:38:22 (UTC)	2004-08-20 15:38:22 (UTC)	2004-08-20 15:38:22 (UTC)	2004-08-20 15:38:22 (UTC)	111	0	0
++++++ r/r 11035-128-1:	rd_lt[1].gif	2004-08-20 15:23:17 (UTC)	2004-08-27 15:32:53 (UTC)	2004-08-20 15:23:17 (UTC)	2004-08-20 15:23:17 (UTC)	176	0	0
++++++ r/r 11136-128-4:	subject[1].gif	2004-08-20 15:33:32 (UTC)	2004-08-20 15:33:32 (UTC)	2004-08-20 15:33:32 (UTC)	2004-08-20 15:33:32 (UTC)	870	0	0
++++++ r/r 11096-128-4:	submit_hack[1].gif	2004-08-20 15:31:54 (UTC)	2004-08-20 15:31:54 (UTC)	2004-08-20 15:31:54 (UTC)	2004-08-20 15:31:54 (UTC)	2777	0	0
++++++ r/r 11804-128-4:	summer2004_synchro_results[1].gif	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	2004-08-25 16:07:32 (UTC)	4870	0	0
++++++ r/r 11571-128-4:	tag_bktsch_w[1].gif	2004-08-25 15:25:43 (UTC)	2004-08-25 15:25:43 (UTC)	2004-08-25 15:25:43 (UTC)	2004-08-25 15:25:43 (UTC)	795	0	0
++++++ r/r 11100-128-4:	tomthumb[1].gif	2004-08-20 15:32:09 (UTC)	2004-08-20 15:32:09 (UTC)	2004-08-20 15:32:09 (UTC)	2004-08-20 15:32:09 (UTC)	3783	0	0
++++++ r/r 11473-128-4:	top[1].jpg	2004-08-20 21:21:48 (UTC)	2004-08-20 21:21:48 (UTC)	2004-08-20 21:21:48 (UTC)	2004-08-20 21:21:47 (UTC)	9331	0	0
++++++ r/r 11845-128-1:	trans_pixel[1].gif	2004-08-25 16:13:03 (UTC)	2004-08-25 16:13:03 (UTC)	2004-08-25 16:13:03 (UTC)	2004-08-25 16:13:03 (UTC)	44	0	0
++++++ r/r 11168-128-1:	tri2[1].gif	2004-08-20 15:34:15 (UTC)	2004-08-25 15:25:44 (UTC)	2004-08-20 15:34:15 (UTC)	2004-08-20 15:34:15 (UTC)	70	0	0
++++++ r/r 11964-128-1:	t_small[1].gif	2004-08-27 15:09:49 (UTC)	2004-08-27 15:09:49 (UTC)	2004-08-27 15:09:49 (UTC)	2004-08-27 15:09:49 (UTC)	79	0	0
